event	stage	breaker 1 (red)	breaker 2 (blue)	winner	battle rounds	tiebreaker	number of judges	breaker 1 vote count	breaker 2 vote count	tie vote count	tie breaker 1 vote count	tie breaker 2 vote count	tie tie vote count	judge 1 name	judge 2 name	judge 3 name	judge 4 name	judge 5 name	judge 6 name	judge 7 name	judge 8 name	judge 9 name	j1vote	j2vote	j3vote	j4vote	j5vote	j6vote	j7vote	j8vote	j9vote	tiej1vote	tiej2vote	tiej3vote	tiej4vote	tiej5vote	tiej6vote	tiej7vote	tiej8vote	tiej9vote
Red Bull BC One World Final 2022	B-Girls Top 16 Knockout	671	Vanessa	671		no	5	5	0	0				Sick	FabGirl	Jey	Ayumi	Kid Glyde					red	red	red	red	red													
Red Bull BC One World Final 2022	B-Girls Top 16 Knockout	Logistx	Emma	Logistx		no	5	5	0	0				Sick	FabGirl	Jey	Ayumi	Kid Glyde					red	red	red	red	red													
Red Bull BC One World Final 2022	B-Girls Top 16 Knockout	Yuika	Anti	Anti		no	5	2	3	0				Sick	FabGirl	Jey	Ayumi	Kid Glyde					blue	red	red	blue	blue													
Red Bull BC One World Final 2022	B-Girls Top 16 Knockout	Kimie	Paulina	Kimie		no	5	3	2	0				Sick	FabGirl	Jey	Ayumi	Kid Glyde					blue	red	red	blue	red													
Red Bull BC One World Final 2022	B-Girls Top 16 Knockout	Sunny	Fresh Bella	Sunny		no	5	3	2	0				Sick	FabGirl	Jey	Ayumi	Kid Glyde					red	blue	red	blue	red													
Red Bull BC One World Final 2022	B-Girls Top 16 Knockout	India	Luma	India		no	5	5	0	0				Sick	FabGirl	Jey	Ayumi	Kid Glyde					red	red	red	red	red													
Red Bull BC One World Final 2022	B-Girls Top 16 Knockout	Swami	Carlota	Swami		no	5	4	1	0				Sick	FabGirl	Jey	Ayumi	Kid Glyde					red	blue	red	red	red													
Red Bull BC One World Final 2022	B-Girls Top 16 Knockout	Isis	Vanessa	Vanessa		no	5	0	5	0				Sick	FabGirl	Jey	Ayumi	Kid Glyde					blue	blue	blue	blue	blue													
Red Bull BC One World Final 2022	B-Girls Top 16 Knockout	671	Alessandrina	671		no	5	4	1	0				Sick	FabGirl	Jey	Ayumi	Kid Glyde					red	blue	red	red	red													
Red Bull BC One World Final 2022	B-Boys Top 16 Knockout	Lee	Victor	Victor		no	5	2	3	0				Sick	FabGirl	Jey	Ayumi	Kid Glyde					blue	red	blue	red	blue													
Red Bull BC One World Final 2022	B-Boys Top 16 Knockout	Yu-ki	Victor	Victor		no	5	0	5	0				Sick	FabGirl	Jey	Ayumi	Kid Glyde					blue	blue	blue	blue	blue													
Red Bull BC One World Final 2022	B-Boys Top 16 Knockout	Issin	Lee	Lee		no	5	1	4	0				Sick	FabGirl	Jey	Ayumi	Kid Glyde					red	blue	blue	blue	blue													
Red Bull BC One World Final 2022	B-Boys Top 16 Knockout	Phil Wizard	Victor	Victor		no	5	1	4	0				Sick	FabGirl	Jey	Ayumi	Kid Glyde					red	blue	blue	blue	blue													
Red Bull BC One World Final 2022	B-Boys Top 16 Knockout	Lil Zoo	Yu-ki	Yu-ki		no	5	1	4	0				Sick	FabGirl	Jey	Ayumi	Kid Glyde					red	blue	blue	blue	blue													
Red Bull BC One World Final 2022	B-Boys Top 16 Knockout	Amir	Lee	Lee		no	5	2	3	0				Sick	FabGirl	Jey	Ayumi	Kid Glyde					blue	blue	blue	red	red													
Red Bull BC One World Final 2022	B-Boys Top 16 Knockout	Alvin	Issin	Issin		no	5	0	5	0				Sick	FabGirl	Jey	Ayumi	Kid Glyde					blue	blue	blue	blue	blue													
Red Bull BC One World Final 2022	B-Boys Top 16 Knockout	Victor	Marlone	Victor		no	5	5	0	0				Sick	FabGirl	Jey	Ayumi	Kid Glyde					red	red	red	red	red													
Red Bull BC One World Final 2022	B-Boys Top 16 Knockout	Phil Wizard	Mini Joe	Phil Wizard		no	5	5	0	0				Sick	FabGirl	Jey	Ayumi	Kid Glyde					red	red	red	red	red													
Red Bull BC One World Final 2022	B-Boys Top 16 Knockout	Wigor	Yu-ki	Yu-ki		no	5	1	4	0				Sick	FabGirl	Jey	Ayumi	Kid Glyde					blue	blue	red	blue	blue													
Red Bull BC One World Final 2022	B-Boys Top 16 Knockout	Lil Zoo	Wildchild	Lil Zoo		no	5	5	0	0				Sick	FabGirl	Jey	Ayumi	Kid Glyde					red	red	red	red	red													
Red Bull BC One World Final 2022	B-Boys Top 16 Knockout	Lee	Illz	Lee		no	5	4	1	0				Sick	FabGirl	Jey	Ayumi	Kid Glyde					red	red	blue	red	red													
Red Bull BC One World Final 2022	B-Boys Top 16 Knockout	Amir	Mighty Jim	Amir		no	5	4	1	0				Sick	FabGirl	Jey	Ayumi	Kid Glyde					red	blue	red	red	red													
Red Bull BC One World Final 2022	B-Boys Top 16 Knockout	Issin	Lorenzo	Issin		no	5	5	0	0				Sick	FabGirl	Jey	Ayumi	Kid Glyde					red	red	red	red	red													
Red Bull BC One World Final 2022	B-Boys Top 16 Knockout	Alvin	Quake	Alvin		no	5	5	0	0				Sick	FabGirl	Jey	Ayumi	Kid Glyde					red	red	red	red	red													
Intern. Allgäu Schwaben Battle 2022	Kids Top 8 Knockout	Karlo	Phil6	Karlo		yes	3	1	1	1	3	0	0	Tony	Schätzle	Loony							blue	tie	red							red	red	red						
Intern. Allgäu Schwaben Battle 2022	Kids Top 8 Knockout	Albert	Kid Hamster	Kid Hamster		no	3	0	3	0				Tony	Schätzle	Loony							blue	blue	blue															
Intern. Allgäu Schwaben Battle 2022	Kids Top 8 Knockout	Kid Hamster	Phil6	Phil6		no	3	0	1	2				Tony	Schätzle	Loony							tie	blue	tie															
Intern. Allgäu Schwaben Battle 2022	Kids Top 8 Knockout	Albert	Karlo	Karlo		no	3	1	2	0				Tony	Schätzle	Loony							red	blue	blue															
Intern. Allgäu Schwaben Battle 2022	Kids Top 8 Knockout	Phil6	Noah	Phil6		no	3	3	0	0				Tony	Schätzle	Loony							red	red	red															
Intern. Allgäu Schwaben Battle 2022	Kids Top 8 Knockout	Leon	Kid Hamster	Kid Hamster		no	3	0	3	0				Tony	Schätzle	Loony							blue	blue	blue															
Intern. Allgäu Schwaben Battle 2022	Kids Top 8 Knockout	Pablo	Karlo	Karlo		no	3	0	3	0				Tony	Schätzle	Loony							blue	blue	blue															
Intern. Allgäu Schwaben Battle 2022	Kids Top 8 Knockout	Albert	Samuel	Albert		no	3	2	1	0				Tony	Schätzle	Loony							red	blue	red															
Intern. Allgäu Schwaben Battle 2022	Juniors Top 8 Knockout	Lee-On	Rico	Rico		no	3	1	2	0				Tony	Schätzle	Loony							red	blue	blue															
Intern. Allgäu Schwaben Battle 2022	Juniors Top 8 Knockout	Schnipie	Miron	Miron		no	3	1	2	0				Tony	Schätzle	Loony							blue	blue	red															
Intern. Allgäu Schwaben Battle 2022	Juniors Top 8 Knockout	Miron	Rico	Rico		no	3	0	3	0				Tony	Schätzle	Loony							blue	blue	blue															
Intern. Allgäu Schwaben Battle 2022	Juniors Top 8 Knockout	Lee-On	Schnipie	Lee-On		no	3	2	1	0				Tony	Schätzle	Loony							red	red	blue															
Intern. Allgäu Schwaben Battle 2022	Juniors Top 8 Knockout	Lia	Rico	Rico		no	3	0	3	0				Tony	Schätzle	Loony							blue	blue	blue															
Intern. Allgäu Schwaben Battle 2022	Juniors Top 8 Knockout	Sakul	Miron	Miron		no	3	1	2	0				Tony	Schätzle	Loony							blue	blue	red															
Intern. Allgäu Schwaben Battle 2022	Juniors Top 8 Knockout	Schnipie	Noah	Schnipie		no	3	3	0	0				Tony	Schätzle	Loony							red	red	red															
Intern. Allgäu Schwaben Battle 2022	Juniors Top 8 Knockout	Anna-Lia	Lee-On	Lee-On		no	3	0	1	2				Tony	Schätzle	Loony							tie	blue	tie															
Intern. Allgäu Schwaben Battle 2022	Minis Top 4 Knockout	Samuel	Leon	Samuel		no	3	3	0	0				Tony	Schätzle	Loony							red	red	red															
Intern. Allgäu Schwaben Battle 2022	Minis Top 4 Knockout	Leonard	Philip	Philip		no	3	0	3	0				Tony	Schätzle	Loony							blue	blue	blue															
Intern. Allgäu Schwaben Battle 2022	Minis Top 4 Knockout	Leon	Philip	Leon		no	3	3	0	0				Tony	Schätzle	Loony							red	red	red															
Intern. Allgäu Schwaben Battle 2022	Minis Top 4 Knockout	Leonard	Samuel	Samuel		no	3	0	3	0				Tony	Schätzle	Loony							blue	blue	blue															
Red Bull BC One Cypher Germany 2022	B-Boys Top 16 Knockout	Double D	Chau-Lin	Chau-Lin		no	3	0	3	0				Vartan	Sarah Bee	Taisuke							blue	blue	blue															
Red Bull BC One Cypher Germany 2022	B-Boys Top 16 Knockout	Chau-Lin	Cicov	Chau-Lin		no	3	2	1	0				Vartan	Sarah Bee	Taisuke							red	blue	red															
Red Bull BC One Cypher Germany 2022	B-Boys Top 16 Knockout	Double D	Light	Double D		no	3	3	0	0				Vartan	Sarah Bee	Taisuke							red	red	red															
Red Bull BC One Cypher Germany 2022	B-Boys Top 16 Knockout	Cicov	Artform	Cicov		no	3	2	1	0				Vartan	Sarah Bee	Taisuke							blue	red	red															
Red Bull BC One Cypher Germany 2022	B-Boys Top 16 Knockout	Chau-Lin	Sarro	Chau-Lin		no	3	3	0	0				Vartan	Sarah Bee	Taisuke							red	red	red															
Red Bull BC One Cypher Germany 2022	B-Boys Top 16 Knockout	Termi	Light	Light		no	3	0	3	0				Vartan	Sarah Bee	Taisuke							blue	blue	blue															
Red Bull BC One Cypher Germany 2022	B-Boys Top 16 Knockout	Double D	Flo	Double D		no	3	2	1	0				Vartan	Sarah Bee	Taisuke							red	red	blue															
Red Bull BC One Cypher Germany 2022	B-Boys Top 16 Knockout	Artform	DeadlyDani	Artform		no	3	3	0	0				Vartan	Sarah Bee	Taisuke							red	red	red															
Red Bull BC One Cypher Germany 2022	B-Boys Top 16 Knockout	Cicov	Toni	Cicov		no	3	3	0	0				Vartan	Sarah Bee	Taisuke							red	red	red															
Red Bull BC One Cypher Germany 2022	B-Boys Top 16 Knockout	Yosemite Sam	Sarro	Sarro		no	3	1	2	0				Vartan	Sarah Bee	Taisuke							blue	blue	red															
Red Bull BC One Cypher Germany 2022	B-Boys Top 16 Knockout	Chau-Lin	Mik the Menace	Chau-Lin		no	3	3	0	0				Vartan	Sarah Bee	Taisuke							red	red	red															
Red Bull BC One Cypher Germany 2022	B-Boys Top 16 Knockout	Light	Red Rock	Light		no	3	2	1	0				Vartan	Sarah Bee	Taisuke							blue	red	red															
Red Bull BC One Cypher Germany 2022	B-Boys Top 16 Knockout	LamJino	Termi	Termi		no	3	1	2	0				Vartan	Sarah Bee	Taisuke							red	blue	blue															
Red Bull BC One Cypher Germany 2022	B-Boys Top 16 Knockout	Erik Daily	Flo	Flo		no	3	1	2	0				Vartan	Sarah Bee	Taisuke							blue	red	blue															
Red Bull BC One Cypher Germany 2022	B-Boys Top 16 Knockout	Double D	Tapio	Double D		no	3	3	0	0				Vartan	Sarah Bee	Taisuke							red	red	red															
Red Bull BC One Cypher Germany 2022	B-Girls Top 8 Knockout	Prudance	Jojo	Jojo		no	3	0	3	0				Vartan	Sarah Bee	Taisuke							blue	blue	blue															
Red Bull BC One Cypher Germany 2022	B-Girls Top 8 Knockout	Jojo	Loopi	Jojo		no	3	3	0	0				Vartan	Sarah Bee	Taisuke							red	red	red															
Red Bull BC One Cypher Germany 2022	B-Girls Top 8 Knockout	Prudance	Naomi	Prudance		no	3	3	0	0				Vartan	Sarah Bee	Taisuke							red	red	red															
Red Bull BC One Cypher Germany 2022	B-Girls Top 8 Knockout	Sude	Loopi	Loopi		no	3	0	3	0				Vartan	Sarah Bee	Taisuke							blue	blue	blue															
Red Bull BC One Cypher Germany 2022	B-Girls Top 8 Knockout	Jojo	Neeli	Jojo		no	3	3	0	0				Vartan	Sarah Bee	Taisuke							red	red	red															
Red Bull BC One Cypher Germany 2022	B-Girls Top 8 Knockout	Naomi	Sona	Naomi		no	3	2	1	0				Vartan	Sarah Bee	Taisuke							blue	red	red															
Red Bull BC One Cypher Germany 2022	B-Girls Top 8 Knockout	Prudance	Tina The Turner	Prudance		no	3	2	1	0				Vartan	Sarah Bee	Taisuke							red	blue	red															
Red Bull BC One Cypher Austria 2022	B-Girls Top 8 Knockout	Sina	Esthalavista	Sina		no	3	3	0	0				Ronnie	San Andrea	The Wolfer							red	red	red															
Red Bull BC One Cypher Austria 2022	B-Girls Top 8 Knockout	Manu	Esthalavista	Esthalavista		no	3	0	3	0				Ronnie	San Andrea	The Wolfer							blue	blue	blue															
Red Bull BC One Cypher Austria 2022	B-Girls Top 8 Knockout	Jennie-Love	Sina	Sina		no	3	0	3	0				Ronnie	San Andrea	The Wolfer							blue	blue	blue															
Red Bull BC One Cypher Austria 2022	B-Girls Top 8 Knockout	Esthalavista	Sinaya	Esthalavista		no	3	2	1	0				Ronnie	San Andrea	The Wolfer							blue	red	red															
Red Bull BC One Cypher Austria 2022	B-Girls Top 8 Knockout	Gameova	Manu	Manu		no	3	1	2	0				Ronnie	San Andrea	The Wolfer							blue	blue	red															
Red Bull BC One Cypher Austria 2022	B-Girls Top 8 Knockout	Soph	Sina	Sina		no	3	0	3	0				Ronnie	San Andrea	The Wolfer							blue	blue	blue															
Red Bull BC One Cypher Austria 2022	B-Girls Top 8 Knockout	Thaliya	Jennie-Love	Jennie-Love		no	3	0	3	0				Ronnie	San Andrea	The Wolfer							blue	blue	blue															
Red Bull BC One Cypher Austria 2022	B-Boys Top 16 Knockout	Marox	Lil Zoo	Lil Zoo		no	3	0	3	0				Ronnie	San Andrea	The Wolfer							blue	blue	blue															
Red Bull BC One Cypher Austria 2022	B-Boys Top 16 Knockout	Hynamite	Lil Zoo	Lil Zoo		no	3	0	3	0				Ronnie	San Andrea	The Wolfer							blue	blue	blue															
Red Bull BC One Cypher Austria 2022	B-Boys Top 16 Knockout	Marox	Istwan	Marox		no	3	2	1	0				Ronnie	San Andrea	The Wolfer							red	blue	red															
Red Bull BC One Cypher Austria 2022	B-Boys Top 16 Knockout	Marci Marc	Lil Zoo	Lil Zoo		no	3	0	3	0				Ronnie	San Andrea	The Wolfer							blue	blue	blue															
Red Bull BC One Cypher Austria 2022	B-Boys Top 16 Knockout	Amin Drillz	Hynamite	Hynamite		no	3	0	3	0				Ronnie	San Andrea	The Wolfer							blue	blue	blue															
Red Bull BC One Cypher Austria 2022	B-Boys Top 16 Knockout	Istwan	Animus	Istwan		no	3	2	1	0				Ronnie	San Andrea	The Wolfer							red	blue	red															
Red Bull BC One Cypher Austria 2022	B-Boys Top 16 Knockout	Ibot	Marox	Marox		yes	3	1	1	1	0	3	0	Ronnie	San Andrea	The Wolfer							tie	blue	red							blue	blue	blue						
Red Bull BC One Cypher Austria 2022	B-Boys Top 16 Knockout	Mogli	Lil Zoo	Lil Zoo		no	3	0	3	0				Ronnie	San Andrea	The Wolfer							blue	blue	blue															
Red Bull BC One Cypher Austria 2022	B-Boys Top 16 Knockout	Marci Marc	Philmo	Marci Marc		no	3	2	1	0				Ronnie	San Andrea	The Wolfer							red	red	blue															
Red Bull BC One Cypher Austria 2022	B-Boys Top 16 Knockout	Roc Lee	Hynamite	Hynamite		no	3	0	3	0				Ronnie	San Andrea	The Wolfer							blue	blue	blue															
Red Bull BC One Cypher Austria 2022	B-Boys Top 16 Knockout	Amin Drillz	Töma	Amin Drillz		no	3	3	0	0				Ronnie	San Andrea	The Wolfer							red	red	red															
Red Bull BC One Cypher Austria 2022	B-Boys Top 16 Knockout	Animus	Sevone	Animus		no	3	2	1	0				Ronnie	San Andrea	The Wolfer							blue	red	red															
Red Bull BC One Cypher Austria 2022	B-Boys Top 16 Knockout	Ghostface	Istwan	Istwan		no	3	1	2	0				Ronnie	San Andrea	The Wolfer							blue	blue	red															
Red Bull BC One Cypher Austria 2022	B-Boys Top 16 Knockout	Koda	Marox	Marox		no	3	1	2	0				Ronnie	San Andrea	The Wolfer							red	blue	blue															
Red Bull BC One Cypher Austria 2022	B-Boys Top 16 Knockout	Ibot	Rock'n'Roli	Ibot		no	3	3	0	0				Ronnie	San Andrea	The Wolfer							red	red	red															
Carinthian-X-Break 2022 Vol 7	Open Top 16 Knockout	Noris	LooseFit	Noris		no	3	3	0	0				Dora	Elia	Ibra							red	red	red															
Carinthian-X-Break 2022 Vol 7	Open Top 16 Knockout	Rubio	LooseFit	LooseFit		yes	3	1	1	1	0	3	0	Dora	Elia	Ibra							red	blue	tie							blue	blue	blue						
Carinthian-X-Break 2022 Vol 7	Open Top 16 Knockout	Ibot	Noris	Noris		no	3	1	2	0				Dora	Elia	Ibra							red	blue	blue															
Carinthian-X-Break 2022 Vol 7	Open Top 16 Knockout	LooseFit	Hynamite	LooseFit		no	3	2	1	0				Dora	Elia	Ibra							red	red	blue															
Carinthian-X-Break 2022 Vol 7	Open Top 16 Knockout	Rubio	Jonny	Rubio		no	3	2	1	0				Dora	Elia	Ibra							red	red	blue															
Carinthian-X-Break 2022 Vol 7	Open Top 16 Knockout	Tik	Noris	Noris		no	3	1	2	0				Dora	Elia	Ibra							blue	blue	red															
Carinthian-X-Break 2022 Vol 7	Open Top 16 Knockout	Jet Leg	Ibot	Ibot		no	3	1	2	0				Dora	Elia	Ibra							blue	blue	red															
Carinthian-X-Break 2022 Vol 7	Open Top 16 Knockout	Flo	Hynamite	Hynamite		no	3	1	2	0				Dora	Elia	Ibra							red	blue	blue															
Carinthian-X-Break 2022 Vol 7	Open Top 16 Knockout	Animus	LooseFit	LooseFit		no	3	0	3	0				Dora	Elia	Ibra							blue	blue	blue															
Carinthian-X-Break 2022 Vol 7	Open Top 16 Knockout	Jonny	Tasic	Jonny		no	3	2	1	0				Dora	Elia	Ibra							red	red	blue															
Carinthian-X-Break 2022 Vol 7	Open Top 16 Knockout	Rubio	Aranha	Rubio		no	3	2	1	0				Dora	Elia	Ibra							red	red	blue															
Carinthian-X-Break 2022 Vol 7	Open Top 16 Knockout	Koda	Noris	Noris		no	3	0	3	0				Dora	Elia	Ibra							blue	blue	blue															
Carinthian-X-Break 2022 Vol 7	Open Top 16 Knockout	Speedy	Tik	Tik		no	3	0	3	0				Dora	Elia	Ibra							blue	blue	blue															
Carinthian-X-Break 2022 Vol 7	Open Top 16 Knockout	Ibot	Shox	Ibot		no	3	2	1	0				Dora	Elia	Ibra							red	blue	red															
Carinthian-X-Break 2022 Vol 7	Open Top 16 Knockout	Jet Leg	Roll	Jet Leg		no	3	2	1	0				Dora	Elia	Ibra							red	blue	red															
Carinthian-X-Break 2022 Vol 7	B-Girls Top 8 Knockout	Sina	Sinaya	Sina		no	3	3	0	0				Dora	Elia	Ibra							red	red	red															
Carinthian-X-Break 2022 Vol 7	B-Girls Top 8 Knockout	Je Jè	Sinaya	Sinaya		no	3	1	2	0				Dora	Elia	Ibra							red	blue	blue															
Carinthian-X-Break 2022 Vol 7	B-Girls Top 8 Knockout	Nja	Sina	Sina		no	3	1	2	0				Dora	Elia	Ibra							red	blue	blue															
Carinthian-X-Break 2022 Vol 7	B-Girls Top 8 Knockout	Manu	Sinaya	Sinaya		no	3	1	2	0				Dora	Elia	Ibra							red	blue	blue															
Carinthian-X-Break 2022 Vol 7	B-Girls Top 8 Knockout	Je Jè	Alinza	Je Jè		no	3	2	0	1				Dora	Elia	Ibra							red	tie	red															
Carinthian-X-Break 2022 Vol 7	B-Girls Top 8 Knockout	Sina	Soph	Sina		no	3	3	0	0				Dora	Elia	Ibra							red	red	red															
Carinthian-X-Break 2022 Vol 7	B-Girls Top 8 Knockout	Nja	Taby	Nja		no	3	2	1	0				Dora	Elia	Ibra							blue	red	red															
Red Bull BC One World Final Last Chance Cypher 2021	B-Boys Top 16 Knockout	Nori	Amir	Nori		no	5	3	2	0				Roxy	Jey	Hong 10	Karima	Machine					blue	red	blue	red	red													
Red Bull BC One World Final Last Chance Cypher 2021	B-Boys Top 16 Knockout	Amir	Johnny Fox	Amir		no	5	4	1	0				Roxy	Jey	Hong 10	Karima	Machine					red	red	red	red	blue													
Red Bull BC One World Final Last Chance Cypher 2021	B-Boys Top 16 Knockout	Lee	Nori	Nori		no	5	1	4	0				Roxy	Jey	Hong 10	Karima	Machine					blue	blue	blue	red	blue													
Red Bull BC One World Final Last Chance Cypher 2021	B-Boys Top 16 Knockout	Kuzya	Johnny Fox	Johnny Fox		no	5	2	3	0				Roxy	Jey	Hong 10	Karima	Machine					blue	blue	red	red	blue													
Red Bull BC One World Final Last Chance Cypher 2021	B-Boys Top 16 Knockout	Amir	Pac Pac	Amir		no	5	3	2	0				Roxy	Jey	Hong 10	Karima	Machine					red	red	red	blue	blue													
Red Bull BC One World Final Last Chance Cypher 2021	B-Boys Top 16 Knockout	Nori	Lion	Nori		no	5	4	1	0				Roxy	Jey	Hong 10	Karima	Machine					red	red	red	red	blue													
Red Bull BC One World Final Last Chance Cypher 2021	B-Boys Top 16 Knockout	Quake	Lee	Lee		no	5	0	5	0				Roxy	Jey	Hong 10	Karima	Machine					blue	blue	blue	blue	blue													
Red Bull BC One World Final Last Chance Cypher 2021	B-Boys Top 16 Knockout	Jester	Johnny Fox	Johnny Fox		no	5	1	4	0				Roxy	Jey	Hong 10	Karima	Machine					blue	blue	blue	red	blue													
Red Bull BC One World Final Last Chance Cypher 2021	B-Boys Top 16 Knockout	Kuzya	Sheku	Kuzya		no	5	4	1	0				Roxy	Jey	Hong 10	Karima	Machine					red	red	red	red	blue													
Red Bull BC One World Final Last Chance Cypher 2021	B-Boys Top 16 Knockout	Pesto	Pac Pac	Pac Pac		no	5	2	3	0				Roxy	Jey	Hong 10	Karima	Machine					blue	red	red	blue	blue													
Red Bull BC One World Final Last Chance Cypher 2021	B-Boys Top 16 Knockout	Amir	Morris	Amir		no	5	4	1	0				Roxy	Jey	Hong 10	Karima	Machine					red	red	red	blue	red													
Red Bull BC One World Final Last Chance Cypher 2021	B-Boys Top 16 Knockout	Lion	Shane	Lion		no	5	5	0	0				Roxy	Jey	Hong 10	Karima	Machine					red	red	red	red	red													
Red Bull BC One World Final Last Chance Cypher 2021	B-Boys Top 16 Knockout	Nori	Wild Child	Nori		no	5	5	0	0				Roxy	Jey	Hong 10	Karima	Machine					red	red	red	red	red													
Red Bull BC One World Final Last Chance Cypher 2021	B-Boys Top 16 Knockout	Lee	Mini Joe	Lee		no	5	5	0	0				Roxy	Jey	Hong 10	Karima	Machine					red	red	red	red	red													
Red Bull BC One World Final Last Chance Cypher 2021	B-Boys Top 16 Knockout	Quake	The Wolfer	Quake		no	5	4	1	0				Roxy	Jey	Hong 10	Karima	Machine					red	red	red	red	blue													
Red Bull BC One World Final Last Chance Cypher 2021	B-Girls Top 16 Knockout	Ayumi	Vavi	Ayumi		no	5	4	1	0				Roxy	Jey	Hong 10	Karima	Machine					red	red	red	blue	red													
Red Bull BC One World Final Last Chance Cypher 2021	B-Girls Top 16 Knockout	Stefani	Vavi	Vavi		no	5	0	5	0				Roxy	Jey	Hong 10	Karima	Machine					blue	blue	blue	blue	blue													
Red Bull BC One World Final Last Chance Cypher 2021	B-Girls Top 16 Knockout	Ayumi	Fanny	Ayumi		no	5	4	1	0				Roxy	Jey	Hong 10	Karima	Machine					red	red	red	blue	red													
Red Bull BC One World Final Last Chance Cypher 2021	B-Girls Top 16 Knockout	Vavi	Fresh Bella	Vavi		no	5	3	2	0				Roxy	Jey	Hong 10	Karima	Machine					red	blue	blue	red	red													
Red Bull BC One World Final Last Chance Cypher 2021	B-Girls Top 16 Knockout	Stefani	Vanessa	Stefani		no	5	4	1	0				Roxy	Jey	Hong 10	Karima	Machine					red	blue	red	red	red													
Red Bull BC One World Final Last Chance Cypher 2021	B-Girls Top 16 Knockout	Fanny	Killa Kim	Fanny		no	5	4	1	0				Roxy	Jey	Hong 10	Karima	Machine					red	red	red	blue	red													
Red Bull BC One World Final Last Chance Cypher 2021	B-Girls Top 16 Knockout	Isis	Ayumi	Ayumi		no	5	0	5	0				Roxy	Jey	Hong 10	Karima	Machine					blue	blue	blue	blue	blue													
Red Bull BC One World Final Last Chance Cypher 2021	B-Girls Top 16 Knockout	Fresh Bella	Pauline	Fresh Bella		no	5	3	2	0				Roxy	Jey	Hong 10	Karima	Machine					red	red	red	blue	blue													
Red Bull BC One World Final Last Chance Cypher 2021	B-Girls Top 16 Knockout	Vavi	Jilou	Vavi		no	5	5	0	0				Roxy	Jey	Hong 10	Karima	Machine					red	red	red	red	red													
Red Bull BC One World Final Last Chance Cypher 2021	B-Girls Top 16 Knockout	Ayane	Vanessa	Vanessa		no	5	2	3	0				Roxy	Jey	Hong 10	Karima	Machine					red	blue	blue	red	blue													
Red Bull BC One World Final Last Chance Cypher 2021	B-Girls Top 16 Knockout	Mery Berry	Stefani	Stefani		no	5	2	3	0				Roxy	Jey	Hong 10	Karima	Machine					blue	red	red	blue	blue													
Red Bull BC One World Final Last Chance Cypher 2021	B-Girls Top 16 Knockout	Anti	Killa Kim	Killa Kim		no	5	1	4	0				Roxy	Jey	Hong 10	Karima	Machine					blue	blue	blue	blue	red													
Red Bull BC One World Final Last Chance Cypher 2021	B-Girls Top 16 Knockout	Fanny	Dora	Fanny		no	5	5	0	0				Roxy	Jey	Hong 10	Karima	Machine					red	red	red	red	red													
Red Bull BC One World Final Last Chance Cypher 2021	B-Girls Top 16 Knockout	Ayumi	Sayora	Ayumi		no	5	5	0	0				Roxy	Jey	Hong 10	Karima	Machine					red	red	red	red	red													
Red Bull BC One World Final Last Chance Cypher 2021	B-Girls Top 16 Knockout	Isis	Emma	Isis		no	5	4	1	0				Roxy	Jey	Hong 10	Karima	Machine					red	red	red	blue	red													
Red Bull BC One World Final 2021	B-Boys Top 16 Knockout	Phil Wizard	Amir	Amir		no	5	2	3	0				Kleju	Sarah Bee	Menno	Beta	El Niño					blue	blue	blue	red	red													
Red Bull BC One World Final 2021	B-Boys Top 16 Knockout	Amir	Flea Rock	Amir		no	5	5	0	0				Kleju	Sarah Bee	Menno	Beta	El Niño					red	red	red	red	red													
Red Bull BC One World Final 2021	B-Boys Top 16 Knockout	Lee	Phil Wizard	Phil Wizard		no	5	1	4	0				Kleju	Sarah Bee	Menno	Beta	El Niño					blue	red	blue	blue	blue													
Red Bull BC One World Final 2021	B-Boys Top 16 Knockout	Flea Rock	Shigekix	Flea Rock		no	5	4	1	0				Kleju	Sarah Bee	Menno	Beta	El Niño					red	red	red	red	blue													
Red Bull BC One World Final 2021	B-Boys Top 16 Knockout	Zoopreme	Amir	Amir		no	5	0	5	0				Kleju	Sarah Bee	Menno	Beta	El Niño					blue	blue	blue	blue	blue													
Red Bull BC One World Final 2021	B-Boys Top 16 Knockout	Bart	Phil Wizard	Phil Wizard		no	5	0	5	0				Kleju	Sarah Bee	Menno	Beta	El Niño					blue	blue	blue	blue	blue													
Red Bull BC One World Final 2021	B-Boys Top 16 Knockout	TawfiQ	Lee	Lee		no	5	0	5	0				Kleju	Sarah Bee	Menno	Beta	El Niño					blue	blue	blue	blue	blue													
Red Bull BC One World Final 2021	B-Boys Top 16 Knockout	Shigekix	Johnny Fox	Shigekix		no	5	5	0	0				Kleju	Sarah Bee	Menno	Beta	El Niño					red	red	red	red	red													
Red Bull BC One World Final 2021	B-Boys Top 16 Knockout	Flea Rock	Thomaz	Flea Rock		no	5	5	0	0				Kleju	Sarah Bee	Menno	Beta	El Niño					red	red	red	red	red													
Red Bull BC One World Final 2021	B-Boys Top 16 Knockout	Sunni	Amir	Amir		no	5	0	5	0				Kleju	Sarah Bee	Menno	Beta	El Niño					blue	blue	blue	blue	blue													
Red Bull BC One World Final 2021	B-Boys Top 16 Knockout	Zoopreme	Wild Jerry	Zoopreme		no	5	3	2	0				Kleju	Sarah Bee	Menno	Beta	El Niño					red	red	red	blue	blue													
